id,SMILES,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,Position,MLM_raw,HLM_raw
TRAIN_0644,CC(C)(C)C1CCc2c(sc3ncnc(O)c23)C1,64.53,99.99,3.958,262.371,3,1,1,3.952,74.25,CPK-M1-018178-F10,64.53135783,>99.99
TRAIN_0645,COc1ccc(C2=C(c3ccc(F)cc3F)c3ccc(OCCCN4CCN(S(C)(=O)=O)CC4)cc3C2=O)cn1,14.28,94.98,3.804,569.619,7,0,9,3.733,97.42,CPK-M1-013683-E11,14.27574712,94.98345651
TRAIN_0646,Nc1c2c(nc3ccccc13)N(C1CCCCC1)CC2,1.37,66.09,3.904,267.369,1,1,1,3.903,42.15,CPK-M1-013688-G04,1.370208364,66.08957549
TRAIN_0647,COC(=O)c1cc(Cl)c(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1OC,49.744,35.21,3.068,409.818,7,1,8,3.068,92.32,CPK-M1-008580-H05,49.74426275,35.20972508
TRAIN_0648,CC(C)CN(CC(C)C)C(=O)Cn1nc(C(C)(C)C)ccc1=O,0.104,0.045,3.175,321.458,3,0,7,3.175,52.98,CPK-M1-010395-F09,0.103588813,0.045411255
TRAIN_0649,O=C(c1ccc2nncn2c1)N1CC(c2ccccc2)C2(CCC2)C1,73.79,93.23,2.529,332.399,3,0,2,2.529,50.5,CPK-M1-018172-H08,73.7887671,93.23329922
TRAIN_0650,CNc1nc(CNc2nc(COC)nc3scc(-c4ccccc4)c23)cs1,1.913,3.899,3.275,397.517,4,2,7,3.251,128.44,CPK-M1-009571-C06,1.913482285,3.899432146
TRAIN_0651,CCN1C(=O)C2(CC(=O)Nc3c2cnn3-c2nc3ccccc3s2)c2cccc(C)c21,0.03,37.4,3.251,429.494,4,1,2,3.201,108.35,CPK-M1-018168-D03,0.031740366,37.39652705
TRAIN_0652,COc1ccc(CNc2ccc(C(=O)N3CCN(Cc4ccc(OC)c(OC)c4OC)CC3)cc2S(=O)(=O)Nc2cccc(OC)c2)cc1,2.38,22.69,4.582,690.806,9,2,14,4.566,136.28,CPK-M1-013685-G09,2.378011492,22.68746333
TRAIN_0653,Cc1cc(C)c(C2=C(NC(=O)C(C)C)C3(CCCC3)OC2=O)c(C)c1,0.006,0.406,4.537,341.444,3,1,3,4.537,55.4,CPK-M1-010397-D10,0.006001024,0.405824683
TRAIN_0654,C[C@@H](c1ccccc1)N1C(=O)OC[C@H]1CN1CCCC1CO,36.502,77.328,2.12,304.384,4,1,5,1.875,53.01,CPK-M1-009581-C06,36.50184017,77.32810351
TRAIN_0655,O=S(=O)(Nc1ccc(N2CCOCC2)cc1)c1ccc(-c2nnc(C3CCC3)o2)o1,3.09,51.12,2.461,430.477,5,1,6,2.417,119.08,CPK-M1-013690-A11,3.089336726,51.11516062
TRAIN_0656,O=C(CCCCCNc1ncccn1)Nc1nc[nH]n1,75.94,97.802,0.78,275.31,5,3,8,0.824,108.48,CPK-M1-008583-B06,75.9400752,97.802165
TRAIN_0657,CC(c1cnccn1)N1CCN(S(C)(=O)=O)c2ccccc2C1,15.735,1.021,0.82,332.421,5,0,3,0.7,74.78,CPK-M1-010392-D10,15.73538232,1.020627849
TRAIN_0658,COC(=O)c1ccc2nc(Nc3nc4ccc(F)cc4s3)sc2c1,2.65,2.95,4.692,359.398,4,1,4,4.667,120.58,CPK-M1-013691-B04,2.650176029,2.945510836
TRAIN_0659,CCOC(=O)C(=Cc1cn(-c2ccccc2)nc1-c1ccc(OC)c(OC)c1)C(=O)OCC,0.692,0.027,4.807,450.484,7,0,11,4.806,88.88,CPK-M1-008582-D09,0.69190429,0.026635408
TRAIN_0660,CCOC(=O)C1CCN(c2nc(C)cc(Cl)n2)CC1,0.003,0.019,2.567,283.754,4,0,4,2.566,55.32,CPK-M1-008577-F04,0.002741956,0.018536492
TRAIN_0661,CCN(CC)c1ccc(/C=N/n2c(C)nnc2C)cc1,74.35,59.2,2.426,271.361,3,0,5,2.425,46.31,CPK-M1-013694-D07,74.3541162,59.20369021
TRAIN_0662,O=C(Nc1ccccc1)C1CCCN1C1=NS(=O)(=O)c2ccccc21,131.72,99.57,1.412,355.411,4,1,3,1.412,87.22,CPK-M1-013693-E04,131.7201025,99.57452852
TRAIN_0663,O=C(C1CCOCC1)N1CCC(Oc2nccnc2N2CCOCC2)C1,0.22,7.2,0.105,362.423,6,0,4,0.105,77.02,CPK-M1-013685-C08,0.21515599,7.199687641
TRAIN_0664,CNCc1cc(N(C)C)nc(C2CCCN2S(=O)(=O)c2ccc3c(c2)CC(=O)N3C)n1,87.719,97.442,0.885,444.55,6,1,6,-0.131,107.12,CPK-M1-010392-H12,87.71857817,97.44240297
TRAIN_0665,Cn1ncc2c(NCc3cc4ccccc4[nH]3)nc(-c3ccccn3)nc21,6.5,18.37,3.3,355.396,4,2,4,3.3,84.31,CPK-M1-013691-F09,6.504004866,18.3738646
TRAIN_0666,COc1ccccc1CNC(=O)CCCCn1c(=O)c2ccccc2n(Cc2ccccc2C#N)c1=O,2.19,1.956,4.091,496.557,5,1,10,4.091,102.74,CPK-M1-010392-G07,2.19007682,1.956434559
TRAIN_0667,Cc1cc2n(n1)CC(CNC(C)COc1ccc(F)cc1F)CN2,83.24,99.99,2.594,336.38,3,2,6,2.259,51.11,CPK-M1-018178-B09,83.23832498,>99.99
TRAIN_0668,Cc1c(C(=O)N2c3ccccc3CC2C)sc2nc(-c3ccccc3)cn12,3.14,89.47,4.265,373.471,2,0,2,4.265,65.84,CPK-M1-013690-H05,3.137838897,89.47400132
TRAIN_0669,CCOc1cc(=O)n2c(c1C(=O)N1CCN(c3cccc(Cl)c3)CC1)CCCC2,14.09,66.96,2.668,415.913,3,0,4,2.668,53.09,CPK-M1-013697-F08,14.09223642,66.9566355
TRAIN_0670,CC1CCCN(c2ncc(CN(Cc3ccccc3)C3CCN(C)CC3)cn2)C1,2.239,2.2,3.738,393.568,4,0,6,3.72,35.5,CPK-M1-009579-E05,2.239365319,2.199751713
TRAIN_0671,CC(C)CCC(C(N)=O)C1=NC(C)(C)Cc2ccccc21,6,1.92,3.753,286.412,2,1,5,3.65,55.45,CPK-M1-013689-H06,6.004163246,1.923025725
TRAIN_0672,CCOC(=O)C1SC2(C(F)(F)F)CC1(O)C(C)(C)CO2,99.9,90.953,2.193,314.321,5,1,4,2.193,81.06,CPK-M1-008577-F05,>99,90.9533638
TRAIN_0673,c1ccc(C(c2ccccc2)([C@H]2CCCN2)n2cc(-c3ccccn3)nn2)cc1,1.532,18.886,4.381,381.473,4,1,5,3.164,55.63,CPK-M1-010396-A03,1.531630881,18.88622896
TRAIN_0674,COc1ccc(-c2ccnc3cc(C4CCCCC4)nn23)cc1OC1CCCC1,13.496,95.001,5.828,391.506,4,0,5,5.828,48.65,CPK-M1-009580-A07,13.49566697,95.00105751
TRAIN_0675,COc1cc(=O)[nH]cc1C(=O)N1CCOC(C)(c2ccccc2)C1,88.5,96.48,0.243,328.362,4,1,3,0.255,67.87,CPK-M1-013694-G12,88.5044662,96.47834747
TRAIN_0676,CCCn1c2c(c(O)c(C(=O)OCC)c1=O)CCCC2,0.04,64.89,1.949,279.332,4,1,5,1.246,66.84,CPK-M1-018176-G09,0.043356512,64.89272002
TRAIN_0677,COc1nc(OC)c(C(C)C)c(-c2nnn(C)n2)n1,0.719,46.34,2.376,264.284,7,0,4,2.376,87.84,CPK-M1-010396-H05,0.718813782,46.34048415
TRAIN_0678,CC(C)Cn1c(C(C)C)nnc1N1C[C@@H]2CCS(=O)(=O)[C@@H]2C1,73.51,89.41,2.23,326.458,4,0,4,2.23,76.47,CPK-M1-018168-H05,73.50778469,89.40870747
TRAIN_0679,CCc1ccc(N2C(=O)CN(S(C)(=O)=O)CC2(C)C(=O)NCc2ccc(F)cc2)cc1,6.87,19.34,2.269,447.523,4,1,6,2.269,95.16,CPK-M1-013691-H09,6.867956851,19.33671439
TRAIN_0680,Cn1nc(CNC(=O)C2CC(=O)N(C3CCCCC3)C2)c2c1CCN(S(C)(=O)=O)C2,58.86,64.32,0.243,437.556,5,1,5,0.243,112.99,CPK-M1-018177-H11,58.85836038,64.32454559
TRAIN_0681,Nc1cccc(CCC2CCc3ccccc3N2)c1,8.94,70.619,3.812,252.354,0,2,3,3.812,38.04,CPK-M1-009571-H12,8.940272743,70.61925276
TRAIN_0682,Cc1noc(/C=C/c2ccccc2F)c1S(=O)(=O)N1CCC(C(=O)Nc2ccc(S(N)(=O)=O)cc2)CC1,63.829,84.957,2.128,548.607,6,2,7,2.157,169.42,CPK-M1-009569-F05,63.82888184,84.95677288
TRAIN_0683,O=C(OCCCn1ccccc1=O)c1cncc2ccccc12,0.019,3.094,1.206,308.331,4,0,6,1.206,59.5,CPK-M1-010393-F12,0.018716761,3.094032811
TRAIN_0684,CC1CN(C)C(c2ccccc2)C(C)C12NC(=O)N=C2O,58.083,60.275,2.212,287.357,4,2,1,2.192,64.93,CPK-M1-009569-F04,58.08327405,60.27545654
TRAIN_0685,CC(=O)c1c(C)cn(CC(O)CN2CCNCC2)c1C,99.9,99.9,0.55,279.378,4,2,5,0.383,57.5,CPK-M1-010394-D08,>99.9,>99.9
TRAIN_0686,CN(C(=O)c1cnc(N)nc1-c1ccccc1)C1CCCc2ccccc21,5.6,20.3,3.785,358.436,3,1,3,3.785,72.11,CPK-M1-018177-G05,5.603800581,20.30110164
TRAIN_0687,O=S1(=O)CCC(S(=O)(=O)N2CCN(c3ccccc3)CC2)C1,34.607,94.674,0.507,344.45,4,0,3,0.507,91.52,CPK-M1-010393-C03,34.60668498,94.67388772
TRAIN_0688,c1ccc(-c2csc3nc(-c4cccnc4)nc(Oc4ccc5ccncc5c4)c23)cc1,22.71,59.38,4.957,432.496,5,0,4,4.963,89.03,CPK-M1-018172-F03,22.71195696,59.38280086
TRAIN_0689,COCCCNC1=NCCNC12CCN(S(=O)(=O)c1ccc(F)cc1)CC2,51.782,88.049,-0.133,398.495,5,2,7,-1.467,91.41,CPK-M1-009571-B04,51.78204428,88.04903689
TRAIN_0690,CCC1=NOC(c2nc3sc(CC)cc3c(=O)[nH]2)C1,23.304,48.784,1.853,277.342,4,1,3,1.853,91.29,CPK-M1-010397-C05,23.30391043,48.78392103
TRAIN_0691,CCOC(=O)N1CCN(C(=O)C2CCC(CNS(=O)(=O)CC)CC2)CC1,67.7,70.72,0.879,389.51,5,1,7,0.923,104.4,CPK-M1-018169-B07,67.6954111,70.71949675
TRAIN_0692,O=C(c1csc(-c2ccsc2)n1)N(Cc1ncc[nH]1)c1cccc(F)c1,1.15,4.98,3.161,384.45,3,1,5,3.403,118.36,CPK-M1-013684-G06,1.145531525,4.979959637
TRAIN_0693,CC(C)CN1C(=O)C2C3CC4C5(C)CCCC(C)(C(=O)O)C5CCC4(C=C3C(C)C)C2C1=O,28.785,74.853,4.763,455.629,4,1,4,4.605,74.68,CPK-M1-008582-G09,28.78476388,74.85254969
TRAIN_0694,CCc1ccc(-c2cn(Cc3ncc[nH]3)nn2)nc1,73.152,55.803,1.843,254.29,4,1,4,1.918,72.28,CPK-M1-009577-F10,73.15239287,55.80290759
TRAIN_0695,O=C(O)c1sc(C(=O)O)c(OCCO)c1OCCO,66.273,58.144,0.222,292.262,8,4,8,-2.459,161.76,CPK-M1-009569-D03,66.27320334,58.14435053
TRAIN_0696,Cc1c(Cl)c(C(=O)NN2CCOCC2)nn1C,97.91,89.984,0.328,258.705,4,1,2,0.431,59.39,CPK-M1-009577-G08,97.90985882,89.98435221
TRAIN_0697,CC(C)=CCO[C@H]1CCOC[C@H]1Nc1ncc(F)c(N2CCOCC2)n1,0.025,1.214,2.117,366.43,5,1,6,2.117,68.74,CPK-M1-008580-B10,0.025191717,1.214468268
TRAIN_0698,CCOC(=O)C1CCN(Cc2nc(N)nc(Nc3ccc(C)cc3)n2)c2ccccc21,0.71,2.53,4.201,418.492,5,2,7,4.2,106.26,CPK-M1-013690-G05,0.705240594,2.534329725
TRAIN_0699,CCC(CC)C(=O)N(C)c1ccc(-c2ccccc2)nn1,17.37,99.99,4.066,283.368,3,0,5,4.177,46.09,CPK-M1-018179-D06,17.37008034,>99.99
TRAIN_0700,Cc1ccc(Nc2nc(Cl)nc(NC(C)C)n2)cc1,0.05,1.18,4.414,277.753,3,2,4,4.414,62.73,CPK-M1-018170-G11,0.049301762,1.184328116
TRAIN_0701,C[C@H](Nc1nc(N)nc2[nH]cnc(=O)c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,69.35,31.24,3.167,459.888,5,3,4,2.779,125.59,CPK-M1-018171-A06,69.35277513,31.23630185
TRAIN_0702,CC(C)Oc1cc(N2C=NN(C)CC2)ccc1[N+](=O)[O-],0.106,20.955,1.474,278.307,4,0,4,1.474,73.89,CPK-M1-008579-H06,0.105901941,20.954845
TRAIN_0703,COCC(=O)NC(c1ccccc1)c1ccccc1,13.61,97.24,2.306,255.312,2,1,5,2.306,38.33,CPK-M1-013686-F04,13.61488954,97.23512569
TRAIN_0704,Cc1cc2c(c(O)c1-c1c(C)cc3c(c1O)C(=O)C(O)C3C(C)C)C(=O)C(O)C2C(C)C,62.343,55.657,4.447,438.513,6,4,3,4.447,115.06,CPK-M1-009571-G12,62.34269895,55.65721854
TRAIN_0705,O=C(Cn1cnc2c(nnn2-c2cccc(Cl)c2)c1=O)N1CCCc2ccccc21,41.485,27.23,3.306,420.852,5,0,3,3.294,83.69,CPK-M1-009578-H12,41.4849222,27.22963368
TRAIN_0706,O=c1[nH]c2c(S(=O)(=O)c3ccc(Br)cc3)nnn2c2ccsc12,61.818,77.828,3.011,411.254,5,1,2,3.011,130.57,CPK-M1-010398-B04,61.81794821,77.82799344
TRAIN_0707,O=c1[nH]c2ncccc2n1Cc1nnc2ccc(-c3cccc(F)c3)nn12,99.775,99.9,2.239,361.333,5,1,3,2.239,88.31,CPK-M1-008577-B09,99.77512595,>99
TRAIN_0708,CC(C)(C)OC(=O)N[C@@H](CC(=O)N1CCCCCN1C(=O)C[C@@H](Cc1cc(F)c(F)cc1F)NC(=O)OC(C)(C)C)Cc1cc(F)c(F)cc1F,1,1,6.736,730.737,6,2,14,6.736,117.27,CPK-M1-013693-G03,<1,<1
TRAIN_0709,O=C1CC(C(=O)Nc2ccccc2-c2ccccc2)c2ccccc21,3.15,12.13,3.753,327.376,2,1,3,3.753,46.17,CPK-M1-013684-B11,3.154969088,12.1260787
TRAIN_0710,Cc1noc(C)c1S(=O)(=O)N1CCCC(Oc2nc(C(C)C)nc3c2CCOCC3)C1,9.046,0.288,2.138,450.552,7,0,5,2.138,116.03,CPK-M1-010392-C03,9.046139622,0.288236435
TRAIN_0711,Cn1c(Cc2ccccc2)c(-c2ccccc2)c(=O)n1C,17.864,72.154,2.676,278.348,1,0,3,2.676,23.55,CPK-M1-009573-B10,17.86441049,72.15356466
TRAIN_0712,CCc1nc(-n2nc(C)cc2C)c2cc(C)sc2n1,29.99,69.11,3.074,272.369,3,0,2,3.071,71.84,CPK-M1-013688-G10,29.98950343,69.11258435
TRAIN_0713,Cc1cc(C)n(-c2cccc(-c3cnc4n3CCOC4)c2)n1,0.07,46.15,2.203,294.351,3,0,2,2.237,44.87,CPK-M1-018173-D09,0.069978102,46.15377884
TRAIN_0714,O=C(c1cccs1)C1C(C(=O)c2ccco2)C2(C(=O)Nc3ccccc32)C2C=Cc3ccccc3N12,46.813,4.262,4.63,492.545,3,1,4,4.649,107.85,CPK-M1-009578-E10,46.81332112,4.261561313
TRAIN_0715,Cc1cc(C(=O)NCCS(=O)(=O)N(C)C)cnc1C,88.57,96.8,-0.155,285.363,4,1,5,-0.155,87.75,CPK-M1-018175-A11,88.57412312,96.79966268
TRAIN_0716,O=C(Cn1ncc2ccccc2c1=O)NCCn1nc2c(cc1=O)CCCCC2,7.31,41.02,1.571,393.439,5,1,5,1.571,94.44,CPK-M1-013689-H08,7.313465289,41.0245542
TRAIN_0717,Cc1cc(C)c(C(=O)Nc2ccc3c(c2)n(C)c(=O)n3C)c(=O)[nH]1,76.28,85.38,0.655,326.35,3,2,2,0.657,81.75,CPK-M1-018170-B09,76.28307655,85.38294437
TRAIN_0718,COCCCn1c(C(=O)Nc2cc(Cl)ccc2OC)cc2c(=O)n3ccccc3nc21,3.49,28.49,2.417,440.88,5,1,7,2.417,85.16,CPK-M1-013697-C08,3.494096544,28.49456609
TRAIN_0719,O=C1Nc2cc3ccc(OCc4ccccc4)cc3c3cccc1c23,31.942,50.584,4.168,325.36,2,1,3,4.168,38.33,CPK-M1-008578-H07,31.94184359,50.58379767
TRAIN_0720,Cc1sc2c(C3CCN(C(=O)C(C)NC4CCS(=O)(=O)C4)CC3)nc(C)n2c1C,1.751,51.287,0.635,438.607,5,1,4,-0.015,120.39,CPK-M1-009572-F12,1.750981356,51.28739127
TRAIN_0721,C=CCc1c(O)ccc2[nH]cc(S(=O)(=O)c3ccc(C)cc3)c12,5.882,32.051,4.478,327.397,3,2,4,4.478,78.54,CPK-M1-008582-E03,5.882182104,32.05121531
TRAIN_0722,Fc1ccc(Nc2c(-c3ccccc3)nc3ccccn23)cc1,17.65,70.28,4.812,303.333,1,1,3,4.815,29.33,CPK-M1-018180-G05,17.65113665,70.28432501
TRAIN_0723,COc1cc(OC)c(C(=O)Nc2sc(C(C)C)cc2C(=O)OC(C)C)cc1OC,78.53,83.09,4.208,421.507,6,1,9,4.208,111.33,CPK-M1-013685-H11,78.52619046,83.09302188
TRAIN_0724,COC(=O)c1scc2c(NCCc3ccc(F)cc3)c(C(C)=O)c(=O)[nH]c12,2.31,0.28,2.097,388.413,4,2,7,2.097,112.74,CPK-M1-018171-C11,2.314933429,0.281820854
TRAIN_0725,CC(C)[C@@H](NS(=O)(=O)c1c(N)cc(Cl)cc1Cl)C(=O)NOC(C)(C)C,0,0,2.487,412.332,4,3,7,2.497,118.9,CPK-M1-009580-B09,0,0
TRAIN_0726,Cc1ccc(-c2ccc(-n3nc(C)c(S(=O)(=O)Nc4ccc5c(c4)OCCO5)c3C)nn2)cc1,25.16,43.93,4.112,477.536,7,1,5,4.211,116.61,CPK-M1-013689-A05,25.15582005,43.92688285
TRAIN_0727,CS(=O)(=O)N1CCC[C@H]1C(=O)N[C@H]1C[C@H](c2cc(=O)[nH]c(C3CC3)n2)C1,99.9,99.9,-0.401,380.462,5,2,5,-0.387,116.32,CPK-M1-008582-G07,>99,>99
TRAIN_0728,CCN(CC)S(=O)(=O)c1ccc(NC(=O)c2cc(OC)c(OC)c(OC)c2)cc1,75.11,99.99,2.38,422.495,6,1,9,2.38,102.55,CPK-M1-018179-D10,75.11360279,>99.99
TRAIN_0729,Cc1ccc(CCCNC(=O)c2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc1C,29.9,74.95,6.93,395.577,2,2,7,6.929,49.33,CPK-M1-013684-H10,29.89808577,74.95445319
TRAIN_0730,Cc1cnc(C(=O)Nc2cc(Cl)c(Cl)c(Cl)c2)cn1,4.51,18.2,3.017,316.57,3,1,2,3.017,54.88,CPK-M1-013692-E11,4.505122364,18.20345216
TRAIN_0731,Cn1c(CN2CCN(C(=O)c3ccccc3)CC2)nc2cc(NC(=O)c3ccccc3[N+](=O)[O-])ccc21,74.686,99.9,3.378,498.533,6,1,6,3.531,116.29,CPK-M1-008581-F11,74.68580404,>99
TRAIN_0732,CC(C)(C)c1nc(CS(=O)(=O)c2nnc3c(Cl)cc(Cl)cn23)cs1,0.63,0.43,4.062,405.323,5,0,4,4.06,113.84,CPK-M1-013686-E10,0.62574853,0.431056627
TRAIN_0733,C/C=C/C=C/C(=O)N1CCN(C(C)C(N)=O)CC1,70.461,79.195,0.442,251.325,3,1,4,0.045,66.64,CPK-M1-009570-G11,70.46079819,79.19496004
TRAIN_0734,Cc1ccccc1C(C)NS(=O)(=O)c1ccc(Cl)c(-c2nnn[nH]2)c1,99.99,99.99,2.882,377.849,5,2,5,2.452,109.01,CPK-M1-018172-E03,>99.99,>99.99
TRAIN_0735,CC1CCN(Cc2nc(N)nc(Nc3ccc(Cl)cc3)n2)CC1,34.18,83.87,3.586,332.831,4,2,4,2.055,79.96,CPK-M1-013691-G12,34.17756716,83.86994343
TRAIN_0736,N=c1c2cnn(-c3ccccc3)c2[nH]c(=O)n1-c1ccccc1,99.99,99.99,2.752,303.318,3,2,2,2.705,74.01,CPK-M1-018168-E07,>99.99,>99.99
TRAIN_0737,CCOC(=O)c1cnc2nc(C3CCC3)nn2c1C,0.27,5.83,1.897,260.292,5,0,4,1.897,69.38,CPK-M1-018178-F03,0.267754432,5.825189504
TRAIN_0738,Cn1c(Cn2cc(-c3nnco3)ccc2=O)nc2cc(Cl)ccc21,74,97.86,1.304,341.752,4,0,3,1.304,77.05,CPK-M1-013690-H03,74.00240373,97.85821636
TRAIN_0739,CC1=CCC(c2nnco2)C(c2ccc(F)cc2)C1,21.985,29.506,3.082,258.291,2,0,2,3.082,38.92,CPK-M1-010394-B07,21.98546754,29.50581363
TRAIN_0740,CC1(C)C(=O)Nc2ccc(S(=O)(=O)Nc3noc(-c4ccsc4)n3)cc21,99.99,99.99,2.064,390.437,5,2,4,2.08,150.81,CPK-M1-018172-F06,>99.99,>99.99
TRAIN_0741,CN1CCN(C(=O)c2ccc(-c3ccc4nnc(Cc5cccc6c(=O)[nH]ccc56)n4n3)cc2)CC1,0,0,2.027,479.533,6,1,4,2.027,95.72,CPK-M1-009580-B06,0,0
TRAIN_0742,Cc1ccc(Nc2c(-c3cc(Br)ccc3O)nc3ncccn23)c(C)c1,8.251,52.875,5.7,409.279,3,2,3,5.672,62.45,CPK-M1-009577-C05,8.250525161,52.87541183
TRAIN_0743,CCN(CC)C1c2cccc3cccc(c23)C1NS(=O)(=O)c1ccccc1,1.07,3.109,3.88,380.503,3,1,6,3.515,57.79,CPK-M1-009578-C07,1.070065946,3.109354213
TRAIN_0744,CC(C)c1noc(CCCn2ccc(-c3ccc(Br)cc3)n2)n1,99.99,56.15,4.376,375.263,3,0,6,4.376,56.74,CPK-M1-018171-A09,>99.99,56.14810031
TRAIN_0745,CCOC(=O)c1c(C)c(CCC(=O)NCCN2CCCCC2)n(C)c1C,32.643,64.341,2.59,363.494,4,1,9,1.515,63.57,CPK-M1-009569-E10,32.64321467,64.3413122
TRAIN_0746,CCOC(=O)c1cc2n(n1)CC(C)(C(=O)NCCCOC)N(c1ccc(C)c(Cl)c1)C2=O,1.501,0.429,2.802,462.927,6,1,9,2.802,102.76,CPK-M1-008578-F03,1.500864398,0.428510135
TRAIN_0747,COc1cc(Br)c(S(=O)(=O)NC2CCN(C(C)=O)CC2)cc1OC,38.32,76.95,0.827,421.307,5,1,5,0.827,93.32,CPK-M1-013685-H07,38.32118481,76.9537498
TRAIN_0748,COc1cc(O)ccc1-c1nnc(C)n1-c1ccc(O)cc1,62.76,63.12,2.661,297.309,5,2,3,2.636,80.4,CPK-M1-013688-F04,62.76349486,63.1199881
TRAIN_0749,NC(CCc1c(Cl)cccc1Cl)c1ccc(Cl)cc1Cl,1.237,62.709,5.983,349.082,1,1,4,5.739,26.02,CPK-M1-010397-B07,1.236711253,62.70945213
TRAIN_0750,O=C1c2[nH]nc(-c3ccccc3)c2C(c2ccccn2)N1CCc1c[nH]c2ccccc12,9.539,10.9,4.661,419.478,3,2,5,4.707,77.67,CPK-M1-009575-D04,9.539035637,10.90046036
TRAIN_0751,COc1cc(=O)[nH]cc1C(=O)N1CCC(OCC2CCCC2)CC1,74.46,70.97,0.312,334.41,4,1,5,0.413,67.87,CPK-M1-013694-D09,74.45822521,70.97385277
TRAIN_0752,CCS(=O)(=O)CC(C)N(C)c1cnc(C#N)cn1,52.557,83.783,0.861,268.335,5,0,5,0.861,95.33,CPK-M1-009570-F12,52.55720986,83.78290447
TRAIN_0753,O=C(C1=COCCO1)N(CCn1cccn1)c1nc2c(Cl)cccc2s1,24.79,25.048,2.322,390.844,5,0,5,2.336,97.72,CPK-M1-008579-D04,24.78970228,25.04792751
TRAIN_0754,Cn1[nH]c(Br)c2/c(=N\CCN)ncnc1-2,64.961,49.152,-0.717,271.117,4,2,2,-1.85,78.36,CPK-M1-010392-F05,64.96101512,49.15218361
TRAIN_0755,c1nc(N2CCN(Cc3ccc4c(c3)OCO4)CC2)c2nc[nH]c2n1,47.16,20.58,1.776,338.364,6,1,3,1.077,79.4,CPK-M1-013687-C05,47.16072768,20.5800601
TRAIN_0756,Cc1c[nH]c(CN2C[C@H]3CC[C@@H]2CN(C(=O)c2ccccc2)C3)c(C)c1=O,86.89,99.99,2.011,365.469,3,1,3,1.465,52.65,CPK-M1-018172-B03,86.89139416,>99.99
TRAIN_0757,Cc1cnn(CCNC(C)C(=O)Nc2sccc2C(N)=O)c1,70.13,99.24,0.478,321.398,4,3,7,-0.223,130.27,CPK-M1-018172-D04,70.12657002,99.23654244
TRAIN_0758,COCCN(CC(=O)N1N=C(c2ccccc2F)CC1c1cccs1)C(=O)CC(C)(C)C,1.48,9,3.52,459.577,4,0,9,3.519,90.45,CPK-M1-013690-F04,1.484682431,9.003142343
TRAIN_0759,COc1cc2ccccc2cc1C(=O)N(CCN(C)C)c1nc2c(F)cccc2s1,3.154,56.331,4.682,423.503,4,0,6,3.698,73.91,CPK-M1-009571-E10,3.154416832,56.33085132
TRAIN_0760,COc1cc(OC)c(OC)cc1CNC(C)(C)CC(C)(C)C,25.681,81.449,3.687,309.444,4,1,8,2.463,39.72,CPK-M1-009570-C03,25.68137377,81.44890764
TRAIN_0761,COc1ccc(C(N)=O)cc1NC1C2CCOC2C12CCC2,47.348,68.736,1.468,302.368,3,2,4,1.467,73.58,CPK-M1-009571-G06,47.34757839,68.73611074
TRAIN_0762,CCc1c(C(=O)NCC(OC)C(C)(C)C)cnc2c1c(=O)n(C)c(=O)n2C,8.775,4.434,1.878,376.45,5,1,6,1.878,91.83,CPK-M1-009572-H09,8.77547857,4.43385575
TRAIN_0763,CCC(C)(C)Nc1[nH]c2c(Cl)cc(C)cc2c(=O)c1C(C)=O,0.659,48.057,3.721,320.814,2,2,4,3.721,58.2,CPK-M1-009580-C10,0.659089478,48.05731577
TRAIN_0764,CC(Oc1cc(-n2nc3c(c2Cl)CCCC3)c(F)cc1Cl)C(C)(C)O,26.318,47.442,5.309,387.276,3,1,4,5.309,47.28,CPK-M1-010398-E04,26.31765108,47.44159255
TRAIN_0765,CCc1cc2c(nc(-c3ccccc3)n3nnnc23)s1,96.01,92.86,2.486,281.336,4,0,2,2.486,84.21,CPK-M1-018172-D10,96.01372786,92.85653796
TRAIN_0766,CC(C)Oc1nnc(SCc2nc3c(=O)n(C)c(=O)n(C)c3[nH]2)s1,59.14,82.209,1.46,368.435,7,1,5,1.46,157.85,CPK-M1-008580-F04,59.1400617,82.209244
TRAIN_0767,Cc1ccc(-c2nc3n(CC(=O)Nc4cccc(F)c4)c4c(c(=O)n3n2)CCC4)cc1,19.45,83.19,4.178,417.436,4,1,4,4.178,80.12,CPK-M1-018176-G11,19.44557591,83.18958743
TRAIN_0768,CCOC(=O)CCCOc1nc(C(C)C)c2c(c1C#N)CCCC2,40.44,99.99,4.631,330.421,5,0,8,4.631,72.21,CPK-M1-018169-A11,40.44033832,>99.99
TRAIN_0769,Cc1c(Cl)cccc1-c1ccc(CNCCN(C)C)o1,1.8,41.404,3.648,292.804,2,1,6,2.466,28.41,CPK-M1-010393-C05,1.799695405,41.40365515
TRAIN_0770,Cc1nc(C2CC2)nc2sc(C(=O)NC3(C#N)CCCC3)c(N)c12,6.366,33.682,2.063,341.431,4,2,3,2.063,132.93,CPK-M1-008581-B12,6.365781928,33.68160547
